link
https://www.nytimes.com/1987/01/02/world/religious-leaders-fear-dispute-s-effect-on-ties.html
https://www.nytimes.com/1987/01/04/nyregion/l-teaching-basic-skills-termed-schools-role-180087.html
https://www.nytimes.com/1987/01/04/books/the-silver-gray-soul-of-ulrich-vogtmann.html
https://www.nytimes.com/1987/01/04/world/cold-days-are-back-in-rumania.html
https://www.nytimes.com/1987/01/10/opinion/the-facts-of-life-of-teen-pregnancy.html
https://www.nytimes.com/1987/01/11/books/the-yankee-devils.html
https://www.nytimes.com/1987/01/11/weekinreview/ideas-trends-designing-an-ethical-frame-for-motherhood-by-contract.html
https://www.nytimes.com/1987/01/12/theater/theater-stepping-out-staged-by-tommy-tune.html
https://www.nytimes.com/1987/01/12/arts/tv-reviews-night-of-courage-film-on-bigotry.html
https://www.nytimes.com/1987/01/12/arts/going-out-guide.html
https://www.nytimes.com/1987/01/18/weekinreview/ideas-trends-freshman-attitudes.html
https://www.nytimes.com/1987/01/18/weekinreview/reluctantly-japan-is-contemplating-the-pill.html
https://www.nytimes.com/1987/01/18/nyregion/baby-m-ethics-and-the-law.html
https://www.nytimes.com/1987/01/18/opinion/washington-the-state-of-the-union.html
https://www.nytimes.com/1987/01/19/us/2d-seattle-bishop-taking-a-more-visible-role.html
https://www.nytimes.com/1987/01/19/us/ban-on-cigarette-ads-to-be-urged-in-congress.html
https://www.nytimes.com/1987/01/20/science/motivations-of-surrogate-mothers.html
https://www.nytimes.com/1987/01/20/us/stormy-prosecutor-roils-political-waters-in-florida.html
https://www.nytimes.com/1987/01/21/us/washington-talk-briefing-an-abortion-anniversary.html
https://www.nytimes.com/1987/01/21/us/justices-bar-a-law-limiting-appeals-made-door-to-door.html
https://www.nytimes.com/1987/01/22/opinion/protect-abortion-rights.html
https://www.nytimes.com/1987/01/22/us/new-hampshire-gop-tries-to-understand-kemp.html
https://www.nytimes.com/1987/01/22/obituaries/aram-avakian-60-director-and-editor-of-films-and-tv.html
https://www.nytimes.com/1987/01/22/us/dole-tests-iowa-politcal-waters-preparing-88-state-organization.html
https://www.nytimes.com/1987/01/23/nyregion/inside-123187.html
https://www.nytimes.com/1987/01/23/nyregion/news-summary-friday-january-23-1987.html
https://www.nytimes.com/1987/01/23/nyregion/pregnancy-centers-anti-abortion-role-challenged.html
https://www.nytimes.com/1987/01/23/us/rally-against-abortion-hears-pledge-of-support-by-reagan.html
https://www.nytimes.com/1987/01/24/opinion/america-the-un-and-china-s-family-planning.html
https://www.nytimes.com/1987/01/24/nyregion/o-connor-says-he-ll-drop-some-foster-care-pacts-with-city.html
https://www.nytimes.com/1987/01/25/books/fiction-in-short.html
https://www.nytimes.com/1987/01/26/us/washington-talk-abortion-foes-ponder-setbacks.html
https://www.nytimes.com/1987/01/26/nyregion/metro-datelines-cardinal-assesses-foster-care-dispute.html
https://www.nytimes.com/1987/01/26/nyregion/news-summary-monday-january-26-1987.html
https://www.nytimes.com/1987/01/28/us/echo-calmer-times-rejecting-call-for-fighting-speech-reagan-urges-unity-draws.html
