link
https://www.nytimes.com/2018/01/02/science/donkeys-africa-china-ejiao.html
https://www.nytimes.com/2018/01/02/magazine/american-politics-is-swamped-with-bad-faith-actors.html
https://www.nytimes.com/2018/01/02/opinion/birth-control-abortion-christians.html
https://www.nytimes.com/2018/01/03/books/review/ian-black-enemies-and-neighbors.html
https://www.nytimes.com/2018/01/03/opinion/why-is-fixing-sexism-womens-work.html
https://www.nytimes.com/2018/01/04/opinion/sunday/change-world-women-daughters.html
https://www.nytimes.com/2018/01/05/learning/lesson-plans/teenagers-in-the-times-december-2017.html
https://www.nytimes.com/2018/01/05/theater/whats-new-in-nyc-theater.html
https://www.nytimes.com/2018/01/08/business/media/conde-nast-glamour-editor.html
https://www.nytimes.com/2018/01/08/theater/review-mankind-robert-ohara-playwrights-horizons.html
https://www.nytimes.com/2018/01/10/learning/lesson-plans/bioethics-in-action-part-i-helping-students-explore-difficult-questions-in-health-care.html
https://www.nytimes.com/2018/01/10/obituaries/odvar-nordli-a-leader-of-norway-dies.html
https://www.nytimes.com/2018/01/11/opinion/sunday/abortion-crisis-pregnancy-centers.html
https://www.nytimes.com/2018/01/12/world/americas/chile-peru-pope-francis.html
https://www.nytimes.com/2018/01/13/world/asia/south-korea-abortion-ban.html
https://www.nytimes.com/2018/01/14/briefing/hawaii-north-korea-iran.html
https://www.nytimes.com/2018/01/15/arts/catherine-deneuve-me-too.html
https://www.nytimes.com/2018/01/15/us/womens-march-anniversary.html
https://www.nytimes.com/2018/01/16/nyregion/new-york-today-butterfly-conservatory.html
https://www.nytimes.com/2018/01/16/opinion/the-truth-behind-a-bright-shining-lie.html
https://www.nytimes.com/2018/01/16/world/americas/pope-francis-chile-sexual-abuse.html
https://www.nytimes.com/2018/01/17/opinion/evangelicals-politics-latin-america.html
https://www.nytimes.com/2018/01/17/books/review-why-liberalism-failed-patrick-deneen.html
https://www.nytimes.com/2018/01/17/us/politics/trump-pennsylvania-house-special-election.html
https://www.nytimes.com/2018/01/18/opinion/el-salvador-trump-immigration.html
https://www.nytimes.com/video/well/family/100000005099029/conception-mother-her-own-terms.html
https://www.nytimes.com/2018/01/18/us/health-care-office-abortion-contraception.html
https://www.nytimes.com/2018/01/18/briefing/congress-california-amazon.html
https://www.nytimes.com/2018/01/19/books/review/the-years-annie-ernaux-autobiography.html
https://www.nytimes.com/2018/01/19/opinion/abortion-roe-wade-liberals.html
https://www.nytimes.com/2018/01/19/world/europe/ireland-abortion-eighth-amendment.html
https://www.nytimes.com/2018/01/19/briefing/senate-supreme-court-menendez.html
https://www.nytimes.com/2018/01/19/world/americas/canada-trudeau-abortion-rights.html
https://www.nytimes.com/2018/01/19/us/politics/trump-anti-abortion-marchers.html
https://www.nytimes.com/2018/01/20/us/womens-march.html
https://www.nytimes.com/2018/01/20/us/womens-march-metoo.html
https://www.nytimes.com/2018/01/21/opinion/roe-v-wade-abortion.html
https://www.nytimes.com/2018/01/22/books/review/red-clocks-leni-zumas.html
https://www.nytimes.com/2018/01/22/briefing/government-shutdown-amazon-go-nfl.html
https://www.nytimes.com/2018/01/22/us/california-today-womens-march.html
https://www.nytimes.com/2018/01/22/us/pennsylvania-maps-congress.html
https://www.nytimes.com/2018/01/22/nyregion/jumaane-williams-brooklyn-councilman.html
https://www.nytimes.com/interactive/2018/us/elections/calendar-primary-results.html
https://www.nytimes.com/2018/01/24/us/politics/alex-azar-health-and-human-services-secretary-confirmed-senate.html
https://www.nytimes.com/2018/01/24/us/politics/trump-stock-market-trade.html
https://www.nytimes.com/2018/01/25/opinion/abortion-rights-poland.html
https://www.nytimes.com/2018/01/25/opinion/politics-amateur-politicians.html
https://www.nytimes.com/2018/01/26/style/cecile-richards-planned-parenthood.html
https://www.nytimes.com/2018/01/26/arts/television/murphy-brown-dan-quayle.html
https://www.nytimes.com/2018/01/26/opinion/pregnant-women-poverty.html
https://www.nytimes.com/2018/01/26/world/canada/nafta-free-trade-first-hipsters-gold-rush-the-canada-letter.html
https://www.nytimes.com/2018/01/26/pageoneplus/corrections-january-27-2018.html
https://www.nytimes.com/2018/01/26/opinion/protecting-conscientious-providers-of-health-care.html
https://www.nytimes.com/2018/01/27/world/europe/ireland-varadkar-abortion-ban.html
https://www.nytimes.com/2018/01/28/opinion/editorials/threat-abortion-rights.html
https://www.nytimes.com/2018/01/28/opinion/editorials/white-house-religious-freedom-doctors.html
https://www.nytimes.com/2018/01/28/briefing/kabul-russia-grammy-awards.html
https://www.nytimes.com/2018/01/29/style/the-power-naomi-alderman.html
https://www.nytimes.com/interactive/2018/world/europe/ireland-abortion.html
https://www.nytimes.com/2018/01/29/us/politics/senate-abortion-ban-20-weeks.html
https://www.nytimes.com/2018/01/29/world/europe/ireland-abortion-referendum.html
https://www.nytimes.com/2018/01/30/briefing/ireland-catalonia-fbi.html
https://www.nytimes.com/2018/01/30/world/asia/india-rape-infant.html
https://www.nytimes.com/2018/01/30/travel/brazil-all-female-drums-bahia-banda-dida.html
https://www.nytimes.com/2018/01/31/opinion/state-union-trump-trying-reset.html
https://www.nytimes.com/2018/01/31/opinion/ohio-abortion-disability-rights-ban.html
https://www.nytimes.com/2018/01/31/opinion/baby-hope-sotu.html
https://www.nytimes.com/2018/01/31/opinion/trump-birth-control-problems.html
https://www.nytimes.com/2018/02/01/us/first-amendment-education-bill.html
https://www.nytimes.com/2018/02/01/opinion/trump-democrats-immigration.html
https://www.nytimes.com/2018/02/01/books/review/11-new-books-we-recommend-this-week.html
https://www.nytimes.com/2018/02/01/opinion/abortion-democrats-compromise.html
https://www.nytimes.com/interactive/2018/02/02/briefing/02newsquiz.html
https://www.nytimes.com/2018/02/03/us/politics/state-elections-midterms.html
https://www.nytimes.com/2018/02/04/opinion/poland-holocaust-law-justice-government.html
https://www.nytimes.com/2018/02/06/books/review-asymmetry-lisa-halliday.html
https://www.nytimes.com/2018/02/06/us/nashville-mayor-megan-barry-affair-.html
https://www.nytimes.com/2018/02/07/us/politics/trump-evangelicals-national-prayer-breakfast.html
https://www.nytimes.com/2018/02/08/us/politics/ruth-bader-ginsburg.html
https://www.nytimes.com/2018/02/08/movies/seeing-allred-review-gloria-allred-documentary.html
https://www.nytimes.com/2018/02/08/opinion/should-republicans-vote-democratic.html
https://www.nytimes.com/2018/02/09/books/review/sex-young-adult-fiction.html
https://www.nytimes.com/2018/02/09/world/europe/bonino-italy-election.html
https://www.nytimes.com/2018/02/10/business/before-metoo-there-was-mary-cunningham.html
https://www.nytimes.com/2018/02/10/opinion/sunday/abortion.html
https://www.nytimes.com/2018/02/12/us/charlottesville-lawsuit-far-right-heather-heyer.html
https://www.nytimes.com/2018/02/12/books/review/lisa-halliday-asymmetry.html
https://www.nytimes.com/2018/02/12/us/politics/trump-budget-request.html
https://www.nytimes.com/2018/02/13/arts/television/whats-on-tv-tuesday-coco-and-the-bachelor-winter-games.html
https://www.nytimes.com/2018/02/13/upshot/american-fertility-is-falling-short-of-what-women-want.html
https://www.nytimes.com/2018/02/13/business/bill-and-melinda-gates-tackle-tough-questions-and-trump-in-letter.html
https://www.nytimes.com/2018/02/13/books/review-heart-shifting-sea-elizabeth-flock-leftover-in-china-roseann-lake.html
https://www.nytimes.com/2018/02/14/world/europe/uk-boris-johnson-brexit-speech.html
https://www.nytimes.com/2018/02/14/reader-center/love-in-the-time-of-partisanship.html
https://www.nytimes.com/2018/02/14/books/review-scarlet-a-abortion-katie-watson.html
https://www.nytimes.com/2018/02/15/arts/television/whats-on-tv-thursday-20-20-roseanne-the-grey.html
https://www.nytimes.com/2018/02/15/world/americas/el-salvador-abortion-ban.html
https://www.nytimes.com/2018/02/16/obituaries/patricia-frustaci-63-dies-septuplets-put-her-in-spotlight.html
https://www.nytimes.com/2018/02/17/opinion/sunday/no-country-for-young-men-with-ar-15s.html
https://www.nytimes.com/2018/02/17/opinion/democrats.html
https://www.nytimes.com/2018/02/17/nyregion/truck-attack-planned-parenthood.html
https://www.nytimes.com/2018/02/18/arts/television/here-and-now-hbo-recap-its-coming.html
https://www.nytimes.com/2018/02/19/well/live/contraception-for-teenagers.html
https://www.nytimes.com/2018/02/19/us/politics/anthony-kennedy-retirement.html
https://www.nytimes.com/2018/02/19/opinion/nashville-mayor-affair.html
https://www.nytimes.com/2018/02/19/us/politics/trump-policy-republicans.html
https://www.nytimes.com/2018/02/20/magazine/the-elder-statesman-of-latin-american-literature-and-a-writer-of-our-moment.html
https://www.nytimes.com/2018/02/20/us/elections-sexual-harassment.html
https://www.nytimes.com/2018/02/20/opinion/simone-weil-human-rights-obligations.html
https://www.nytimes.com/2018/02/20/us/politics/supreme-court-waiting-period-gun-purchases.html
https://www.nytimes.com/2018/02/20/opinion/china-women-birthrate-rights.html
